lga_name,year,median_rent,offence_count,independent_schools,total_schools,gp_clinics_per_1000,allied_health_per_1000,dental_sites_per_1000,pharmacies_per_1000,acsc_per_1000,address,suburb,latitude,longitude,straight_line_km,driving_km
STRATHBOGIE,2004,150,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2004,140,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2004,140,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2004,150,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2005,145,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2005,150,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2005,150,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2005,150,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2006,163,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2006,155,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2006,150,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2006,168,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2007,165,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2007,170,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2007,165,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2007,180,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2008,170,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2008,178,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2008,180,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2008,190,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2009,180,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2009,178,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2009,190,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2009,190,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2010,200,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2010,183,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2010,198,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2010,230,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2011,220,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2011,220,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2011,220,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2011,225,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2012,230,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2012,220,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2012,240,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2012,230,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2013,240,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2013,240,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2013,230,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2013,220,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2014,238,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2014,260,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2014,230,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2014,250,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2015,235,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2015,238,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2015,240,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2015,250,,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2016,260,676.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2016,255,676.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2016,250,676.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2016,260,676.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2017,260,568.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2017,280,568.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2017,265,568.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2017,258,568.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2018,268,604.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2018,295,604.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2018,300,604.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2018,290,604.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2019,280,628.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2019,300,628.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2019,290,628.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2019,300,628.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2020,300,615.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2020,300,615.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2020,320,615.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2020,320,615.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2021,330,637.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2021,350,637.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2021,335,637.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2021,350,637.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2022,350,602.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2022,350,602.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2022,380,602.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2022,385,602.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2023,440,529.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2023,400,529.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2023,430,529.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2023,400,529.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2024,450,776.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2024,450,776.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2024,450,776.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2024,432,776.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2025,480,672.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2025,460,672.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
STRATHBOGIE,2025,485,672.0,,8,0.5,1.1,0.2,0.3,30.9,,,,,,
SURF COAST,1999,145,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,1999,150,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,1999,150,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2000,158,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2000,159,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2000,168,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2000,165,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2001,170,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2001,180,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2001,175,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2001,170,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2002,180,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2002,180,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2002,185,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2002,210,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2003,200,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2003,193,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2003,200,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2003,210,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2004,210,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2004,200,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2004,205,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2004,220,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2005,230,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2005,230,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2005,230,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2005,250,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2006,240,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2006,250,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2006,250,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2006,260,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2007,270,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2007,260,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2007,260,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2007,280,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2008,280,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2008,270,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2008,280,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2008,300,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2009,330,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2009,300,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2009,290,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2009,330,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2010,330,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2010,340,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2010,320,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2010,360,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2011,350,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2011,350,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2011,340,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2011,400,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2012,365,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2012,368,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2012,360,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2012,380,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2013,370,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2013,365,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2013,350,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2013,375,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2014,390,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2014,395,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2014,375,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2014,400,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2015,400,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2015,390,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2015,395,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2015,410,,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2016,410,1351.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2016,410,1351.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2016,420,1351.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2016,450,1351.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2017,440,1165.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2017,430,1165.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2017,440,1165.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2017,450,1165.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2018,450,1185.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2018,440,1185.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2018,450,1185.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2018,465,1185.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2019,488,1257.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2019,445,1257.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2019,460,1257.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2019,450,1257.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2020,450,1510.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2020,450,1510.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2020,450,1510.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2020,470,1510.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2021,500,1355.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2021,500,1355.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2021,520,1355.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2021,500,1355.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2022,540,1057.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2022,520,1057.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2022,540,1057.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2022,540,1057.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2023,600,1205.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2023,520,1205.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2023,520,1205.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2023,525,1205.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2024,540,1290.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2024,540,1290.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2024,550,1290.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2024,560,1290.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2025,540,1277.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2025,575,1277.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SURF COAST,2025,580,1277.0,1.0,13,0.4,1.2,0.1,0.2,20.7,,,,,,
SWAN HILL,1999,130,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,1999,130,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,1999,125,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2000,130,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2000,140,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2000,135,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2000,140,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2001,140,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2001,135,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2001,130,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2001,140,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2002,140,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2002,140,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2002,140,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2002,150,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2003,145,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2003,150,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2003,150,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2003,155,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2004,150,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2004,150,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2004,150,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2004,165,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2005,160,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2005,160,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2005,160,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2005,160,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2006,170,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2006,160,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2006,165,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2006,170,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2007,185,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2007,168,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2007,170,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2007,180,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2008,180,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2008,190,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2008,173,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2008,180,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2009,190,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2009,190,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2009,190,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2009,190,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2010,200,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2010,190,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2010,200,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2010,207,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2011,200,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2011,200,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2011,200,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2011,200,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2012,215,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2012,200,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2012,205,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2012,215,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2013,220,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2013,210,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2013,215,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2013,220,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2014,223,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2014,215,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2014,220,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2014,230,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2015,225,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2015,220,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2015,240,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2015,220,,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2016,240,2224.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2016,250,2224.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2016,250,2224.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2016,230,2224.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2017,240,2412.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2017,240,2412.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2017,240,2412.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2017,240,2412.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2018,245,2525.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2018,248,2525.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2018,250,2525.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2018,240,2525.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2019,260,2625.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2019,260,2625.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2019,260,2625.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2019,270,2625.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2020,260,2491.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2020,280,2491.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2020,280,2491.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2020,300,2491.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2021,280,2482.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2021,300,2482.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2021,280,2482.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2021,303,2482.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2022,295,2074.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2022,300,2074.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2022,310,2074.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2022,320,2074.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2023,315,2220.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2023,330,2220.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2023,370,2220.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2023,390,2220.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2024,350,2034.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2024,370,2034.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2024,380,2034.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2024,408,2034.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
SWAN HILL,2025,395,2322.0,1.0,14,0.5,0.9,0.1,0.2,39.2,,,,,,
